State,Location,Latitude,Longitude
Gujarat,Bilimora,20.76957,72.96134
Gujarat,Bilkha,21.4415,70.60063
Gujarat,Borsad,22.40788,72.89817
Gujarat,Botad,22.16917,71.66671
Gujarat,Chaklasi,22.6532,72.94497
Gujarat,Chalala,21.41073,71.16621
Gujarat,Chaloda,22.8,72.45
Gujarat,Champaner,22.4859,73.5371
Gujarat,Chanasma,23.71472,72.11279
Gujarat,Chhala,23.30779,72.77404
Gujarat,Chhota Udepur,22.30401,74.0158
Gujarat,Chikhli,20.75751,73.06268
Gujarat,Chotila,22.42347,71.19641
Gujarat,Chuda,22.48333333,71.68333333
Gujarat,Dabhoda,23.16666667,72.73333333
Gujarat,Dabhoi,22.18333,73.43333
Gujarat,Dahegam,23.16903,72.82161
Gujarat,Dahod,22.52,74.15
Gujarat,Dakor,22.75268,73.14967
Gujarat,Damnagar,21.69232,71.51747
Gujarat,Dandi,21.32988,72.62484
Gujarat,Dangs (India),20.75,73.75
Gujarat,Danta,24.18861111,72.76583333
Gujarat,Dayapar,23.63371,68.90192
Gujarat,Delvada,20.77544,71.04646
Gujarat,Delwada,20.7833,71.05
Gujarat,Detroj,23.33333333,72.18333333
Gujarat,Devbhumi Dwarka,22.20253,69.65498
Gujarat,Devgadh Bariya,22.70517,73.90882
Gujarat,Dhandhuka,22.38185,71.98664
Gujarat,Dhanera,24.50967,72.02343
Gujarat,Dhansura,23.35,73.2
Gujarat,Dharampur,20.53693,73.17368
Gujarat,Dharasana,20.68333333,72.91666667
Gujarat,Dhari,21.32855,71.02645
Gujarat,Dhasa,21.8,71.51666667
Gujarat,Dhola,21.88129,71.77269
Gujarat,Dholera,22.248,72.195
Gujarat,Dholka,22.72732,72.44128
Gujarat,Dhoraji,21.73359,70.45004
Gujarat,Dhrangadhra,22.99167,71.46793
Gujarat,Dhrol,22.567,70.41769
Gujarat,Dhuwaran,22.23779,72.7591
Gujarat,Disa,24.25612,72.17928
Gujarat,Dohad,22.9,74.0
Gujarat,Dumkhal,21.7396,73.8449
Gujarat,Dungarpur,21.28777,71.7556
Gujarat,Dwarka,22.23944,68.96778
Gujarat,Gadhada,21.96957,71.57828
Gujarat,Gandevi,20.81214,72.99811
Gujarat,Gandhidham,23.08333,70.13333
Gujarat,Gandhinagar,23.21667,72.68333
Gujarat,Gariadhar,21.53889,71.57737
Gujarat,Ghodasar,24.45,71.85
Gujarat,Ghogha,21.68813,72.2763
Gujarat,Gir Somnath,20.91287,70.3671
Gujarat,Godhra,22.77547,73.61488
Gujarat,Gondal,21.96074,70.80255
Gujarat,Gorwa,22.3301,73.1611
Gujarat,Halenda,22.088185,71.05171
Gujarat,Halol,22.50321,73.47242
Gujarat,Halvad,23.01516,71.18029
Gujarat,Hansot,21.58496,72.80764
Gujarat,Harij,23.69356,71.907
Gujarat,Harsol,23.36,73.02
Gujarat,Hathuran,21.5,72.97
Gujarat,Himatnagar,23.59893,72.96602
Gujarat,Idar,23.83,73.0
Gujarat,Jakhau,23.21861111,68.71694444
Gujarat,Jalalpore,20.9491,72.9136
Gujarat,Jalalpur,20.94896,72.89829
Gujarat,Jalia,21.8,70.25
Gujarat,Jambuda,22.51666667,70.21666667
Gujarat,Jambusar,22.05236,72.80074
Gujarat,Jamnagar,22.47292,70.06673
Gujarat,"Jarod,",22.433,73.333
Gujarat,Jasdan,22.03709,71.20794
Gujarat,Jetalpur,22.88333333,72.6
Gujarat,Jetalsar,21.70891,70.57695
Gujarat,Jetpur,21.75482,70.62347
Gujarat,Jetpur (Navagadh),21.75482,70.62347
Gujarat,Jhalod,23.10027778,74.15611111
Gujarat,Jhulasan,23.3286,72.47314
Gujarat,Jodhpur,21.90174,70.0327
Gujarat,Jodhpur (Ahmedabad),21.88,70.03
Gujarat,Jodia,22.71667,70.28333
Gujarat,Jodiya Bandar,22.71667,70.28333
Gujarat,Junagadh,21.25,70.33333
Gujarat,Kachchh,23.58333,70.0
Gujarat,Kachholi,20.83333333,72.96666667
Gujarat,Kadi,23.29908,72.33362
Gujarat,Kadod,21.21717,73.21972
Gujarat,Kalavad,22.20789,70.38343
Gujarat,Kalol,22.60777,73.46272
Gujarat,Kandla,23.03333,70.21667
Gujarat,Kandla port,23.03,70.22
Gujarat,Kanodar,24.08932,72.39354
Gujarat,Kapadvanj,23.02302,73.07113
Gujarat,Karamsad,22.54243,72.90392
Gujarat,Kariana,21.88333333,71.35
Gujarat,Karjan,22.05304167,73.12351389
Gujarat,Kathor,21.28854,72.9407
Gujarat,Katpur,21.05869,71.79457
Gujarat,Kavant,22.09282,74.05078
Gujarat,Kawant,22.09282,74.05078
Gujarat,Kayavarohan,22.067,73.25
Gujarat,Kerwada,21.9,72.85
Gujarat,Keshod,21.30328,70.24861
Gujarat,Khambhalia,22.2,69.65
Gujarat,Khambhat,22.31744,72.61916
Gujarat,Khavda,23.85,69.72
Gujarat,Kheda,22.75,72.83333
Gujarat,Khedbrahma,24.0299,73.04632
Gujarat,Khedoi,23.05927778,69.91895556
Gujarat,Kherali,22.68333333,71.6
Gujarat,Kheralu,23.88534,72.61869
Gujarat,Kodinar,20.79393,70.70216
Gujarat,Kosamba,21.46202,72.95842
Gujarat,Kothara,23.133,68.932
Gujarat,Kotharia,22.23,70.81
Gujarat,Kukarmunda,21.51666667,74.13333333
Gujarat,Kukma,23.217822,69.777922
Gujarat,Kundla,21.34222,71.30633
Gujarat,Kutch district,23.915,70.367
Gujarat,Kutiyana,21.6241,69.98494
Gujarat,Ladol,23.61666667,72.73333333
Gujarat,Lakhpat,23.82611111,68.77694444
Gujarat,Lakhtar,22.85683,71.78844
Gujarat,Lalpur,22.19073,69.96351
Gujarat,Langhnaj,23.45,72.48333333
Gujarat,Lathi,21.7231,71.38843
Gujarat,Limbdi,22.56507,71.81076
Gujarat,Limkheda,22.81666667,73.98333333
Gujarat,Lunavada,23.12841,73.61043
Gujarat,Madhavpur Ghed,21.29929167,70.02513889
Gujarat,Madhi,22.1,69.1
Gujarat,Mahemdavad,22.82359,72.75551
Gujarat,Mahesana,23.66667,72.5
Gujarat,Mahisa,22.85,73.05
Gujarat,Mahudha,22.82082,72.94032
Gujarat,Mahuva,21.0833,71.8
Gujarat,Mahuva (Surat),21.02,73.15
Gujarat,Malpur,23.36035,73.46595
Gujarat,Manavadar,21.49813,70.13775
Gujarat,Mandal,23.28865,71.91854
Gujarat,Mandvi,22.83282,69.35237
Gujarat,Mandvi (Surat),21.25526,73.30412
Gujarat,Mangrol,21.12268,70.11484
Gujarat,Mangrol (Junagadh),21.12,70.12
Gujarat,Mansa,23.42564,72.65739
Gujarat,Meghraj,23.49805,73.51352
Gujarat,Mehsana,23.6,72.4
Gujarat,Mendarda,21.32112,70.44078
Gujarat,Mithapur,22.41,69.0
Gujarat,Modasa,23.46253,73.29857
Gujarat,Morbi,22.81731,70.8377
Gujarat,Morva (Hadaf),22.90469,73.83912
Gujarat,Morwa,22.90469,73.83912
Gujarat,Mundra,22.83918,69.7219
Gujarat,Nadiad,22.69385,72.86157
Gujarat,"Nadiad,",22.7,72.87
Gujarat,Nagwa,25.69621,84.2359
Gujarat,Naldhara,20.96666667,73.16666667
Gujarat,Naliya,23.26058,68.82655
Gujarat,Nargol,20.233,72.75
Gujarat,Narmada,21.87377,73.49527
Gujarat,Naroda,23.07041,72.65702
Gujarat,Navsari,20.95,72.92
Gujarat,Nikora,21.78586,73.13968
Gujarat,Nizar,21.47727,74.19595
Gujarat,Odadar,21.56666667,69.66666667
Gujarat,Okha,22.46756,69.07002
Gujarat,Olpad,21.33649,72.75161
Gujarat,Paddhari,22.43654,70.60162
Gujarat,Padra,22.2398,73.08451
Gujarat,Palanpur,24.17128,72.43827
Gujarat,Palanswa,23.46666667,70.93333333
Gujarat,Palitana,21.52519,71.82309
Gujarat,Paliyad,22.25757,71.56024
Gujarat,Paliyad (Bhavnagar),22.25757,71.56024
Gujarat,Palsana,21.08,72.98
Gujarat,Panch Mahals,22.75,73.6
Gujarat,Panchmahal district,22.75,73.6
Gujarat,Pardi,20.5087,72.94569
Gujarat,Parnera,20.56101,72.94846
Gujarat,Patan,23.7,71.8
Gujarat,Pavi Jetpur,22.34472,73.84093
Gujarat,Petlad,22.47681,72.79995
Gujarat,Pipavav,20.96666667,71.56666667
Gujarat,Piplod,22.81666667,73.9
Gujarat,Porbandar,21.64219,69.60929
Gujarat,Prabhas Patan,20.88808,70.40129
Gujarat,Prantij,23.43841944,72.85718056
Gujarat,Radhanpur,23.83238,71.6047
Gujarat,Rajkot,22.33333,70.83333
Gujarat,Rajpipla,21.86667,73.5
Gujarat,Rajula,21.03854,71.44345
Gujarat,Ranavav,21.68734,69.74485
Gujarat,Ranpur,22.3667,71.75
Gujarat,Rapar,23.57267,70.64718
Gujarat,Reha,23.151725,69.750086
Gujarat,Roha,23.19646,69.27076
Gujarat,Sabar Kantha,23.62974,73.00197
Gujarat,Sachin,21.08718,72.88153
Gujarat,Salaya,22.31038,69.60376
Gujarat,Samakhiali,23.3034,70.50688
Gujarat,Sanand,22.99227,72.38177
Gujarat,Sankheda,22.17021,73.5782
Gujarat,Sarbhon,21.05,73.0833
Gujarat,Sardoi,23.5667,73.2667
Gujarat,Sarkhej,22.98297,72.50196
Gujarat,Sathamba,23.169125,73.32661667
Gujarat,Savarkundla,21.33726,71.3035
Gujarat,Savli,22.56666667,73.21666667
Gujarat,Sayla,22.54925,71.48324
Gujarat,Shahpur,22.15611,70.77068
Gujarat,Shivrajpur,22.42319,73.60865
Gujarat,Siddhpur,23.9167,72.3833
Gujarat,Sihor,21.71134,71.96179
Gujarat,Sikka,22.43218,69.84158
Gujarat,Sinor,21.91117,73.33974
Gujarat,Sojitra,22.53884,72.71984
Gujarat,Songadh,21.16966,73.56357
Gujarat,Supedi,21.762,70.378
Gujarat,Surat,21.17801,72.81189
Gujarat,Surendranagar,22.72706,71.64856
Gujarat,Sutrapada,20.8928,70.465
Gujarat,Talaja,21.3527,72.03524
Gujarat,Tankara,22.65622,70.74945
Gujarat,Tapi,21.12,73.4
Gujarat,Than,22.57422,71.19942
Gujarat,Thangadh,22.56666667,71.18333333
Gujarat,Tharad,24.39597,71.62577
Gujarat,Thasra,22.79831,73.21174
Gujarat,The Dangs,20.75,73.75
Gujarat,Umarpada,21.45,73.5
Gujarat,Umrala,21.84353,71.80305
Gujarat,Umreth,22.69881,73.11561
Gujarat,Un,23.88745,71.76975
Gujarat,Una,20.82318,71.03795
Gujarat,Unjha,23.80366,72.39101
Gujarat,Upleta,21.74015,70.28256
Gujarat,Utran,21.23333,72.86667
Gujarat,Vadgam,24.08333333,72.48333333
Gujarat,Vadnagar,23.78593,72.63893
Gujarat,Vadodara,22.29941,73.20812
Gujarat,Vaghodia,22.30505,73.40016
Gujarat,Vaghodia INA,22.3,73.3833
Gujarat,Vallabh Vidyanagar,22.53333,72.9
Gujarat,Vallabhipur,21.8878,71.8795
Gujarat,Valsad,20.5,73.08333
Gujarat,Vanala,22.45,71.98333333
Gujarat,Vansda,20.45,73.22
Gujarat,Vanthli,21.4833,70.3333
Gujarat,Vapi,20.37175,72.90493
Gujarat,Vartej,21.73947,72.06553
Gujarat,Vasa,22.66079,72.75519
Gujarat,Vasavad,21.82657,71.02436
Gujarat,Vaso,22.66079,72.75519
Gujarat,Vataman,22.53,72.42
Gujarat,Vejalpur,22.69021,73.56299
Gujarat,Veraval,20.9077,70.36786
Gujarat,Vijapur,23.5623,72.74848
Gujarat,Vinchhiya,22.21027,71.37967
Gujarat,Vinchia,22.21027,71.37967
Gujarat,Viramgam,23.12,72.03
Gujarat,Virpur,23.1892,73.47987
Gujarat,Visavadar,21.33954,70.74966
Gujarat,Visnagar,23.69855,72.5521
Gujarat,Vyara,21.11079,73.39365
Gujarat,Wadhai,20.76666667,73.48333333
Gujarat,Wadhwan,22.7,71.68333333
Gujarat,Waghai,20.77048,73.50074
Gujarat,Wankaner,22.61198,70.94379
Haryana,Ambala,30.32854,76.9422
Haryana,Asandh,29.52119,76.60552
Haryana,Ateli Mandi,28.1008,76.2598
Haryana,Bahadurgarh,28.69287,76.93555
Haryana,Bara Uchana,29.46747,76.17798
Haryana,Barwala,29.36747,75.90809
Haryana,Bawal,28.07184,76.58312
Haryana,Beri Khas,28.70146,76.57708
Haryana,Bhiwani,28.75,76.16667
Haryana,Bilaspur,30.3045,77.30424
Haryana,Buriya,30.15911,77.35814
Haryana,Charkhi Dadri,28.59166,76.27161
Haryana,Chhachhrauli,30.24492,77.36027
Haryana,Dabwali,29.94906,74.73832
Haryana,Dharuhera,28.20553,76.79691
Haryana,Ellenabad,29.45282,74.66122
Haryana,Faridabad,28.41124,77.31316
Haryana,Faridabad District,28.46292,77.3716
Haryana,Farrukhnagar,28.44745,76.82391
Haryana,Fatehabad,29.51525,75.45554
Haryana,Fatehabad District,29.31,75.27
Haryana,Firozpur Jhirka,27.78853,76.94496
Haryana,Gharaunda,29.53692,76.97142
Haryana,Gohana,29.13777,76.70247
Haryana,Gorakhpur,29.44768,75.67206
Haryana,Gurgaon,28.43891,77.00592
Haryana,Hansi,29.10239,75.96253
Haryana,Hasanpur,27.96944,77.49544
Haryana,Hisar,29.15394,75.72294
Haryana,Hodal,27.89196,77.36744
Haryana,Inda Chhoi,29.64042,75.79041
Haryana,Indri,29.87999,77.05972
Haryana,Jagadhri,30.16719,77.30367
Haryana,Jakhal,29.79627,75.82392
Haryana,Jhajjar,28.6063,76.6565
Haryana,Jind,29.31577,76.31502
Haryana,Kaithal,29.80153,76.39959
Haryana,Kalanaur,28.82823,76.3955
Haryana,Kalanwali,29.83573,74.9717
Haryana,Kanina Khas,28.33093,76.31099
Haryana,Karnal,29.66667,76.83333
Haryana,Kharkhauda,28.8787,76.91069
Haryana,Kheri Sampla,28.7781,76.7756
Haryana,Kurukshetra,30.0,76.75
Haryana,Ladwa,29.9935,77.04563
Haryana,Loharu,28.42993,75.80779
Haryana,Maham,28.96912,76.29495
Haryana,Mahendragarh,28.25,76.16667
Haryana,Mandholi Kalan,28.7085,75.68296
Haryana,Mustafabad,30.2022,77.14873
Haryana,Narayangarh,30.47798,77.12804
Haryana,Narnaul,28.04444,76.10833
Haryana,Narnaund,29.22047,76.14278
Haryana,Narwana,29.59903,76.11927
Haryana,Nilokheri,29.83671,76.93191
Haryana,Nuh,28.10296,77.00144
Haryana,Palwal,28.14469,77.32546
Haryana,Panchkula,30.72883,76.94716
Haryana,Panipat,29.33259,76.92634
Haryana,Pataudi,28.32547,76.77858
Haryana,Pehowa,29.97897,76.58249
Haryana,Pinjaur,30.79873,76.91822
Haryana,Punahana,27.86371,77.20432
Haryana,Pundri,29.76096,76.56034
Haryana,Radaur,30.02706,77.15177
Haryana,Rania,29.52454,74.83689
Haryana,Ratia,29.69029,75.57688
Haryana,Rewari,28.199,76.6183
Haryana,Rewari District,28.19613,76.61607
Haryana,Rohtak,28.83333,76.66667
Haryana,Safidon,29.40596,76.67042
Haryana,Samalkha,29.23552,77.01273
Haryana,Shadipur Julana,29.12368,76.40516
Haryana,Shahabad,30.16776,76.87046
Haryana,Sirsa,29.53489,75.02898
Haryana,Sohna,28.24737,77.06544
Haryana,Sonipat,29.0,76.91667
Haryana,Taoru,28.21173,76.94984
Haryana,Thanesar,29.97323,76.83214
Haryana,Tohana,29.71332,75.90441
Haryana,Tosham,28.86993,75.9165
Haryana,Uklana,29.51124,75.87823
Haryana,Yamunanagar,30.23644,77.30498
Himachal Pradesh,Arki,31.15196,76.96675
Himachal Pradesh,Baddi,30.95783,76.79136
Himachal Pradesh,Banjar,31.639,77.34055
Himachal Pradesh,Bilaspur,31.33027,76.75663
Himachal Pradesh,Chamba,32.57147,76.10229
Himachal Pradesh,Chaupal,30.94647,77.5884
Himachal Pradesh,Chowari,32.4319,76.012
Himachal Pradesh,Chuari Khas,32.43058,76.01428
Himachal Pradesh,Dagshai,30.88431,77.05228
Himachal Pradesh,Dalhousie,32.55219,75.94663
Himachal Pradesh,Daulatpur,31.78871,75.99154
Himachal Pradesh,Dera Gopipur,31.87919,76.21871
Himachal Pradesh,Dharamsala,32.22006,76.32013
Himachal Pradesh,Gagret,31.65846,76.06144
Himachal Pradesh,Ghumarwin,31.44166,76.71509
Himachal Pradesh,Hamirpur,31.75,76.5
Himachal Pradesh,Jawala Mukhi,31.87456,76.32013
Himachal Pradesh,Jogindarnagar,31.98727,76.78906
Himachal Pradesh,Jubbal,31.10923,77.65085
Himachal Pradesh,Jutogh,31.1,77.11667
Himachal Pradesh,Kalka,30.83982,76.94065
Himachal Pradesh,Kangar,32.09135,76.26267
Himachal Pradesh,Kangra,32.16667,76.25
Himachal Pradesh,Kasauli,30.89856,76.96587
Himachal Pradesh,Kinnaur,31.58333,78.41667
Himachal Pradesh,Kotkhai,31.11728,77.53936
Himachal Pradesh,Kotla,32.25,76.03333
Himachal Pradesh,Kulu,32.0,77.25
Himachal Pradesh,Kyelang,32.5717,77.02448
Himachal Pradesh,Lahul and Spiti,32.5,77.83333
Himachal Pradesh,Manali,32.2574,77.17481
Himachal Pradesh,Mandi,31.71194,76.93273
Himachal Pradesh,Nadaun,31.78303,76.3431
Himachal Pradesh,Nagar,32.13808,77.17393
Himachal Pradesh,Nagrota,32.0571,76.09139
Himachal Pradesh,Nahan,30.56029,77.29426
Himachal Pradesh,Nalagarh,31.04168,76.72285
Himachal Pradesh,Palampur,32.11453,76.55681
Himachal Pradesh,Pandoh,31.66902,77.05359
Himachal Pradesh,Paonta Sahib,30.43666,77.62462
Himachal Pradesh,Parwanoo,30.83716,76.96143
Himachal Pradesh,Rajgarh,30.85142,77.30066
Himachal Pradesh,Rampur,31.44943,77.63087
Himachal Pradesh,Rohru,31.20269,77.75484
Himachal Pradesh,Sabathu,30.97494,76.99137
Himachal Pradesh,Santokhgarh,31.35205,76.31775
Himachal Pradesh,Sarahan,31.50988,77.79395
Himachal Pradesh,Sarka Ghat,31.69887,76.73529
Himachal Pradesh,Seoni,31.24188,77.12362
Himachal Pradesh,Shimla,31.16667,77.58333
Himachal Pradesh,Sirmaur,30.75,77.5
Himachal Pradesh,Solan,31.08333,76.83333
Himachal Pradesh,Sundarnagar,31.53523,76.905
Himachal Pradesh,Theog,31.12155,77.35838
Himachal Pradesh,Tira Sujanpur,31.83364,76.50539
Himachal Pradesh,Una,31.46493,76.26914
Himachal Pradesh,Yol,32.16423,76.19622
Jammu and Kashmir,Akhnur,32.86667,74.73333
Jammu and Kashmir,Anantnag,33.73068,75.15418
Jammu and Kashmir,Awantipur,33.91978,75.01515
Jammu and Kashmir,Badgam,33.89001,74.66297
Jammu and Kashmir,Bandipore,34.50404,74.82832
Jammu and Kashmir,Bandipura,34.41728,74.64308
Jammu and Kashmir,Banihal,33.43647,75.19684
Jammu and Kashmir,Baramula,34.19287,74.3692
Jammu and Kashmir,Batoti,33.11826,75.30889
Jammu and Kashmir,Bhadarwah,32.97941,75.71723
Jammu and Kashmir,Bijbehara,33.79378,75.107
Jammu and Kashmir,Bishnah,32.6106,74.85557
Jammu and Kashmir,Doda,33.14916,75.54746
Jammu and Kashmir,Gandarbal,34.22619,74.77478
Jammu and Kashmir,Ganderbal,34.29467,75.19996
Jammu and Kashmir,Gho Brahmanan de,32.5559,74.9539
Jammu and Kashmir,Hajan,34.29895,74.61681
Jammu and Kashmir,Hiranagar,32.45493,75.27187
Jammu and Kashmir,Jammu,32.75,74.83333
Jammu and Kashmir,Jaurian,32.83255,74.57612
Jammu and Kashmir,Kathua,32.58333,75.5
Jammu and Kashmir,Katra,32.99167,74.93195
Jammu and Kashmir,Khaur,32.6027,74.80918
Jammu and Kashmir,Kishtwar,33.52958,76.01462
Jammu and Kashmir,Kud,33.07246,75.28727
Jammu and Kashmir,Kulgam,33.64456,75.01923
Jammu and Kashmir,Kupwara,34.53193,74.26605
Jammu and Kashmir,Ladakh,34.33333,77.41667
Jammu and Kashmir,Magam,34.09256,74.59016
Jammu and Kashmir,Nawanshahr,32.76505,74.52772
Jammu and Kashmir,Noria,32.52095,74.79845
Jammu and Kashmir,Padam,33.46659,76.88488
Jammu and Kashmir,Pahlgam,34.01592,75.31899
Jammu and Kashmir,Parol,32.34598,75.43441
Jammu and Kashmir,Pattan,34.16125,74.55634
Jammu and Kashmir,Pulwama,33.87405,74.89955
Jammu and Kashmir,Punch,33.70178,74.19916
Jammu and Kashmir,Qazigund,33.63828,75.14261
Jammu and Kashmir,Rajaori,33.37526,74.3092
Jammu and Kashmir,Rajauri,33.25,74.25
Jammu and Kashmir,Ramban,33.32301,75.1861
Jammu and Kashmir,Ramgarh,33.40379,74.22388
Jammu and Kashmir,Ramnagar,32.80728,75.31119
Jammu and Kashmir,Riasi,33.08115,74.83242
Jammu and Kashmir,Samba,32.57523,75.10929
Jammu and Kashmir,Shupiyan,33.73067,74.81869
Jammu and Kashmir,Sopur,34.28671,74.47228
Jammu and Kashmir,Soyibug,34.07677,74.7057
Jammu and Kashmir,Srinagar,34.08565,74.80555
Jammu and Kashmir,Sumbal,34.23072,74.6472
Jammu and Kashmir,Thang,34.9274,76.79336
Jammu and Kashmir,Thanna Mandi,33.54204,74.381
Jammu and Kashmir,Tral,33.92708,75.11585
Jammu and Kashmir,Tsrar Sharif,33.86319,74.76524
Jammu and Kashmir,Udhampur,33.0,75.16667
Jammu and Kashmir,Uri,34.08064,74.05088
Jharkhand,Bagra,23.73333,86.31667
Jharkhand,Barka Kana,23.62118,85.46748
Jharkhand,Barki Saria,24.17594,85.88938
Jharkhand,Barwadih,23.8478,84.11049
Jharkhand,Bhojudih,23.63962,86.44105
Jharkhand,Bokaro,23.68562,85.99026
Jharkhand,Bundu,23.16095,85.59007
Jharkhand,Chaibasa,22.55038,85.80249
Jharkhand,Chakradharpur,22.67611,85.62892
Jharkhand,Chakulia,22.48301,86.71793
Jharkhand,Chandil,22.95745,86.05331
Jharkhand,Chas,23.63556,86.16712
Jharkhand,Chatra,24.20645,84.87085
Jharkhand,Chiria,22.31093,85.27601
Jharkhand,Daltonganj,24.03971,84.0658
Jharkhand,Deogarh,24.44382,86.72607
Jharkhand,Dhanbad,23.80199,86.44324
Jharkhand,Dhanwar,24.41074,85.98183
Jharkhand,Dugda,23.74516,86.17175
Jharkhand,Dumka,24.3,87.25
Jharkhand,Garhwa,24.07494,83.71023
Jharkhand,Ghatsila,22.58531,86.47682
Jharkhand,Giridih,24.25,85.91667
Jharkhand,Gobindpur,22.63393,86.07162
Jharkhand,Godda,24.83333,87.21667
Jharkhand,Gomoh,23.87355,86.1516
Jharkhand,Gopinathpur,22.66301,86.075
Jharkhand,Gua,22.21361,85.38774
Jharkhand,Gumia,23.7975,85.82523
Jharkhand,Gumla,23.08055,84.53834
Jharkhand,Hazaribag,24.0,85.25
Jharkhand,Hazaribagh,23.99241,85.36162
Jharkhand,Hesla,24.06313,85.87905
Jharkhand,Husainabad,24.52849,84.0
Jharkhand,Jagannathpur,22.22115,85.63917
Jharkhand,Jamadoba,23.71667,86.4
Jharkhand,Jamshedpur,22.80278,86.18545
Jharkhand,Jamtara,24.0,86.85
Jharkhand,Jasidih,24.51379,86.64576
Jharkhand,Jharia,23.74079,86.41456
Jharkhand,Jugsalai,22.77668,86.18351
Jharkhand,Jumri Tilaiya,24.4349,85.52951
Jharkhand,Kalikapur,22.61662,86.2881
Jharkhand,Kandra,22.8517,86.05192
Jharkhand,Kanke,23.43478,85.32059
Jharkhand,Katras,23.79752,86.29834
Jharkhand,Kenduadih,23.77574,86.37609
Jharkhand,Kharsawan,22.79093,85.83102
Jharkhand,Khunti,23.07602,85.27818
Jharkhand,Kodarma,24.46753,85.59397
Jharkhand,Kuju,23.72536,85.51023
Jharkhand,Latehar,23.75,84.4
Jharkhand,Lohardaga,23.5,84.6
Jharkhand,Madhupur,24.27419,86.63929
Jharkhand,Malkera,23.78213,86.28767
Jharkhand,Manoharpur,22.37456,85.19234
Jharkhand,Mugma,23.77015,86.72746
Jharkhand,Mushabani,22.51135,86.45713
Jharkhand,Neturhat,23.47457,84.2678
Jharkhand,Nirsa,23.78438,86.70692
Jharkhand,Noamundi,22.16094,85.50416
Jharkhand,Pakur,24.63925,87.84239
Jharkhand,Palamu,23.91667,84.08333
Jharkhand,Pashchim Singhbhum,22.5,85.5
Jharkhand,patamda,24.3,85.41667
Jharkhand,Pathardih,23.6658,86.43166
Jharkhand,Purba Singhbhum,22.59238,86.48341
Jharkhand,Ramgarh,23.63073,85.56057
Jharkhand,Ranchi,23.34316,85.3094
Jharkhand,Ray,23.6843,85.05457
Jharkhand,Sahibganj,24.99354,87.67333
Jharkhand,Saraikela,22.69963,85.93126
Jharkhand,Sarubera,23.81813,85.99628
Jharkhand,Sijua,23.77617,86.33028
Jharkhand,Simdega,22.61523,84.50208
Jharkhand,Sini,22.79325,85.94543
Jharkhand,Topchanchi,23.90381,86.19792
Karnataka,Afzalpur,17.19986,76.36018
Karnataka,Ajjampur,13.72794,76.0068
Karnataka,Aland,17.56425,76.56854
Karnataka,Alnavar,15.42727,74.74111
Karnataka,Alur,12.97805,75.99094
Karnataka,Anekal,12.7111,77.69557
Karnataka,Ankola,14.66049,74.3047
Karnataka,Annigeri,15.42513,75.4335
Karnataka,Arkalgud,12.76171,76.06035
Karnataka,Arsikere,13.31446,76.25704
Karnataka,Athni,16.72613,75.06421
Karnataka,Aurad,18.25397,77.41761
Karnataka,Badami,15.91495,75.67683
Karnataka,Bagalkot,16.18,75.69
Karnataka,Bagepalli,13.78338,77.79667
Karnataka,Bail-Hongal,15.8137,74.85895
Karnataka,Ballari,15.15,76.55
Karnataka,Ballary,15.14205,76.92398
Karnataka,Banavar,13.41029,76.16314
Karnataka,Bangalore Rural,13.22567,77.57501
Karnataka,Bangalore Urban,13.0,77.58333
Karnataka,Bangarapet,12.99116,78.17804
Karnataka,Bannur,12.33295,76.86201
Karnataka,Bantval,12.8905,75.03489
Karnataka,Basavakalyan,17.87445,76.94972
Karnataka,Basavana Bagevadi,16.57278,75.97252
Karnataka,Belagavi,16.33333,74.75
Karnataka,Belluru,12.9814,76.73308
Karnataka,Beltangadi,13.98333,75.3
Karnataka,Belur,13.16558,75.86519
Karnataka,Bengaluru,12.97194,77.59369
Karnataka,Bhadravati,13.84846,75.70502
Karnataka,Bhalki,18.04348,77.206
Karnataka,Bhatkal,13.98534,74.55531
Karnataka,Bidar,18.08333,77.33333
Karnataka,Bilgi,16.34714,75.61804
Karnataka,Birur,13.59723,75.97167
Karnataka,Byadgi,14.67325,75.4868
Karnataka,Byndoor,13.86667,74.63333
Karnataka,Canacona,14.9959,74.05056
Karnataka,Challakere,14.318,76.65165
Karnataka,Chamrajnagar,11.96,77.09
Karnataka,Channagiri,14.02399,75.92577
Karnataka,Channapatna,12.65143,77.20672
Karnataka,Channarayapatna,12.90642,76.38775
Karnataka,Chik Ballapur,13.43512,77.72787
Karnataka,Chikkaballapur,13.55,77.87
Karnataka,Chikkamagaluru,13.49,75.73
Karnataka,Chiknayakanhalli,13.41609,76.62063
Karnataka,Chikodi,16.42898,74.58591
Karnataka,Chincholi,17.46508,77.41874
Karnataka,Chintamani,13.40051,78.05172
Karnataka,Chitapur,17.12357,77.0824
Karnataka,Chitradurga,14.2,76.5
Karnataka,Closepet,12.72181,77.28149
Karnataka,Coondapoor,13.63126,74.6902
Karnataka,Dakshina Kannada,12.84,75.29
Karnataka,Dandeli,15.26667,74.61667
Karnataka,Davanagere,14.43,75.9
Karnataka,Devanhalli,13.24655,77.71183
Karnataka,Dharwad,15.37,75.14
Karnataka,Dod Ballapur,13.29452,77.53777
Karnataka,French Rocks,12.50094,76.67416
Karnataka,Gadag,15.49835,75.65187
Karnataka,Gadag-Betageri,15.4167,75.6167
Karnataka,Gajendragarh,15.73628,75.96976
